shuffle
0.3333333333333333
0.6256684491978609
0.49743589743589745
0.49743589743589745
0.5625000000000001
0.4759358288770053
0.4269005847953216
0.4269005847953216
0.2777777777777778
0.5906432748538012
0.4759358288770053
0.2631578947368421
0.5625000000000001
0.6256684491978609
0.4759358288770053
0.49743589743589745
0.35384615384615387
0.4759358288770053
0.4269005847953216
0.35384615384615387
0.49743589743589745
0.49743589743589745
0.2708333333333333
0.35384615384615387
0.6256684491978609
0.7142857142857143
0.5714285714285714
0.688888888888889
0.6256684491978609
0.6256684491978609
0.6410256410256411
0.35384615384615387
0.3777777777777778
0.2708333333333333
0.41666666666666663
0.3
0.6256684491978609
0.42857142857142855
0.5333333333333333
0.3777777777777778
0.42857142857142855
0.4759358288770053
0.4759358288770053
0.49743589743589745
0.49743589743589745
0.49743589743589745
0.5833333333333333
0.42857142857142855
0.41666666666666663
0.5333333333333333
0.4759358288770053
0.5625000000000001
0.2631578947368421
0.3777777777777778
0.4759358288770053
0.42857142857142855
0.6256684491978609
0.5625000000000001
0.5333333333333333
0.6256684491978609
0.7083333333333333
0.5714285714285714
0.5625000000000001
0.5906432748538012
0.5164835164835164
0.5333333333333333
0.49743589743589745
0.5625000000000001
0.6256684491978609
0.688888888888889
0.3
0.49743589743589745
0.688888888888889
0.5906432748538012
0.35384615384615387
0.41666666666666663
0.49743589743589745
0.49743589743589745
0.42857142857142855
0.35384615384615387
0.5333333333333333
0.7083333333333333
0.49743589743589745
0.2708333333333333
0.41666666666666663
0.5906432748538012
0.5934065934065933
0.3262032085561497
0.5714285714285714
0.5625000000000001
0.5906432748538012
0.4759358288770053
0.688888888888889
0.3974358974358974
0.5333333333333333
0.49743589743589745
0.688888888888889
0.42857142857142855
0.3
0.23529411764705882
