attackshuffledecoding
0.6
0.5454545454545454
0.6153846153846153
0.4
0.6666666666666666
0.25
0.4444444444444445
0.5714285714285715
0.4444444444444445
0.4444444444444445
0.4
0.5454545454545454
0.46153846153846156
0.18181818181818182
0.47058823529411764
0.7272727272727273
0.5454545454545454
0.30769230769230765
0.6
0.36363636363636365
0.5714285714285715
0.5454545454545454
0.5
0.5
0.5
0.4444444444444445
0.4
0.5454545454545454
0.3529411764705882
0.5714285714285715
0.5454545454545454
0.5
0.6153846153846153
0.7272727272727273
0.4285714285714285
0.75
0.75
0.7272727272727273
0.6666666666666666
0.4
0.4444444444444445
0.75
0.5
0.6666666666666666
0.22222222222222224
0.5
0.5
0.5
0.5
0.4285714285714285
0.5454545454545454
0.6666666666666665
0.4
0.4285714285714285
0.888888888888889
0.6666666666666666
0.4285714285714285
0.36363636363636365
0.5333333333333333
1.0
0.4444444444444445
0.46153846153846156
0.36363636363636365
0.4
0.6153846153846153
0.5
0.6666666666666665
0.7272727272727273
0.4
0.888888888888889
0.5454545454545454
0.75
0.3333333333333333
0.5714285714285715
0.6666666666666666
0.5454545454545454
0.75
0.8
0.39999999999999997
0.6153846153846153
0.39999999999999997
0.6
0.8
0.46153846153846156
0.75
0.75
0.6666666666666665
0.888888888888889
0.8
0.6666666666666665
0.75
0.3333333333333333
0.888888888888889
0.6
0.3333333333333333
0.5
0.5454545454545454
0.5
0.6666666666666665
0.5
