lickshuffledecoding
0.5
0.5
0.5
0.18181818181818182
0.3333333333333333
0.4615384615384615
0.0
0.5
0.25
0.4444444444444444
0.2222222222222222
0.4
0.5
0.4444444444444444
0.36363636363636365
0.28571428571428575
0.2222222222222222
0.16666666666666666
0.8571428571428571
0.6
0.28571428571428575
0.28571428571428575
0.2222222222222222
0.5714285714285715
0.5
0.16666666666666666
0.375
0.2222222222222222
0.25
0.28571428571428575
0.42857142857142855
0.28571428571428575
0.25
0.4
0.16666666666666666
0.25
0.18181818181818182
0.2222222222222222
0.5714285714285715
0.5
0.6666666666666666
0.25
0.25
0.4
0.28571428571428575
0.4615384615384615
0.5454545454545454
0.6
0.0
0.5
0.4444444444444444
0.16666666666666666
0.4444444444444444
0.3333333333333333
0.28571428571428575
0.25
0.0
0.5714285714285715
0.36363636363636365
0.18181818181818182
0.4
0.4
0.6666666666666666
0.4444444444444444
0.4
0.4
0.28571428571428575
0.2222222222222222
0.28571428571428575
0.30769230769230765
0.3333333333333333
0.36363636363636365
0.5
0.3333333333333333
0.5714285714285715
0.4
0.8
0.14285714285714288
0.4615384615384615
0.28571428571428575
0.4444444444444444
0.5
0.2
0.35294117647058826
0.25
0.30769230769230765
0.3333333333333333
0.0
0.28571428571428575
0.18181818181818182
0.4444444444444444
0.0
0.25
0.5714285714285715
0.16666666666666666
0.28571428571428575
0.0
0.28571428571428575
0.25
0.28571428571428575
